#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAC.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateCG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateGT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:alignment_twin" rateAC="@rateAC.s:alignment_twin" rateAG="@rateAG.s:alignment_twin" rateAT="@rateAT.s:alignment_twin" rateCG="@rateCG.s:alignment_twin" rateGT="@rateGT.s:alignment_twin" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignment_twin" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
6807000	-11214.233600847878	-11191.503312596993	-22.73028825088447	-11191.503312596993	0.9659887432633204	1.1743278047082093	0.9677698979713405	1.25067988853275	1.0843110572835473	1.0413161627074745	0.26168113003325727	0.25361606182471735	0.2435845689281713	0.24111823921385434	-6.322736697441459	3.3974019384958827
6808000	-11216.337891555148	-11195.083482387809	-21.254409167339773	-11195.083482387809	0.9843465633104986	1.16093400971874	0.9677698979713405	1.25067988853275	0.8671596659157212	1.0413161627074745	0.26168113003325727	0.24109623033876051	0.2435845689281713	0.25363807069981115	-5.093112747753462	2.794641245837518
6809000	-11219.185053040188	-11197.824954846592	-21.360098193595675	-11197.824954846592	1.0611738730971159	1.1191240005785974	0.9677698979713405	1.25067988853275	0.8671596659157212	1.0413161627074745	0.26168113003325727	0.24109623033876051	0.2435845689281713	0.25363807069981115	-5.237827468666328	2.7003038046583776
6810000	-11219.36601514275	-11198.882547535606	-20.483467607144824	-11198.882547535606	1.0438400111997304	1.1191240005785974	0.9677698979713405	1.25067988853275	0.8671596659157212	1.0413161627074745	0.26168113003325727	0.24109623033876051	0.2435845689281713	0.25363807069981115	-4.361196882215474	1.262428436159077
6811000	-11215.363338495381	-11195.125784729222	-20.237553766158584	-11195.125784729222	1.027916208173877	1.1191240005785974	0.9314171496453838	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.26011771329622013	0.24109623033876051	0.2435845689281713	0.2552014874368483	-4.297233394317759	1.409461638146408
6812000	-11219.928485668655	-11198.20116470721	-21.727320961445287	-11198.20116470721	1.0062678190347758	1.1191240005785974	0.9314171496453838	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.26011771329622013	0.24109623033876051	0.2435845689281713	0.2552014874368483	-5.787000589604462	3.008751943022129
6813000	-11217.464969924877	-11196.722359463187	-20.74261046168909	-11196.722359463187	0.9933730117719377	1.2312145899112923	0.9314171496453838	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.2602287720155142	0.24109623033876051	0.24347351020887723	0.2552014874368483	-4.700398860055573	1.2161837062469554
6814000	-11217.510628271808	-11197.157927803653	-20.352700468155376	-11197.157927803653	1.0491680840622868	1.2312145899112923	0.9314171496453838	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.2602287720155142	0.23943063531612477	0.2621187424634435	0.23822185020491773	-4.3104888665218635	1.433338762919563
6815000	-11213.949505717752	-11193.756378875294	-20.193126842457914	-11193.756378875294	0.9984531127854833	1.2312145899112923	0.8809818176508951	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.2602287720155142	0.23943063531612477	0.2621187424634435	0.23822185020491773	-4.206323750361972	1.986039312396972
6816000	-11216.25649875942	-11196.187435516002	-20.06906324341726	-11196.187435516002	1.0310562868765762	1.2312145899112923	0.8809818176508951	1.0930320638404973	0.8671596659157212	1.0413161627074745	0.2602287720155142	0.23943063531612477	0.24663991894535303	0.2537006737230082	-4.08226015132132	1.841024742073488
6817000	-11218.830687648287	-11198.208298738338	-20.622388909949535	-11198.208298738338	1.0019057998995091	1.3123565966519277	0.8809818176508951	1.0930320638404973	0.981075313240617	1.0413161627074745	0.2602287720155142	0.23449043363894342	0.2515801206225344	0.2537006737230082	-4.438193116917454	2.193501020930603
6818000	-11215.45425194791	-11195.118911771735	-20.335340176174213	-11195.118911771735	1.0389635671857849	1.3123565966519277	0.8809818176508951	1.0930320638404973	1.010639345187162	1.0413161627074745	0.2602287720155142	0.23449043363894342	0.2515801206225344	0.2537006737230082	-4.1199832436741435	1.5461086391244903
6819000	-11224.30920840675	-11203.504257064265	-20.804951342485666	-11203.504257064265	1.0094556207264505	1.3123565966519277	0.8809818176508951	1.2976078538525404	0.8780553612961801	1.0413161627074745	0.2602287720155142	0.23449043363894342	0.25495619266534847	0.2503246016801941	-4.55300400256629	1.2959456585727458
6820000	-11214.627676757877	-11193.513117932924	-21.114558824953058	-11193.513117932924	0.9842036267142594	1.3123565966519277	1.0557431323064965	1.2976078538525404	0.9142852854954421	0.9821989803428669	0.2602287720155142	0.24446654010631422	0.25495619266534847	0.2403484952128233	-4.701360225075522	1.1863804192819483
6821000	-11210.340197969588	-11189.477270363335	-20.86292760625233	-11189.477270363335	0.9844099101586584	1.2948542311094358	1.0557431323064965	1.2600300638791226	1.072495899883032	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.307450468080473	1.326673937947721
6822000	-11213.404106956354	-11192.8765341241	-20.52757283225426	-11192.8765341241	0.9737039638740896	1.2948542311094358	1.0557431323064965	1.2600300638791226	1.072495899883032	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-3.9720956940824035	1.7651694974644923
6823000	-11212.992839561628	-11192.428661880676	-20.564177680950944	-11192.428661880676	1.0246924751985331	1.2948542311094358	1.0557431323064965	1.2600300638791226	1.072495899883032	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.0087005427790885	1.7607016312077162
6824000	-11212.853019708704	-11191.438626169234	-21.414393539468914	-11191.438626169234	1.0248935174374092	1.2948542311094358	1.0557431323064965	1.2600300638791226	1.072495899883032	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.858916401297058	2.5081658991759705
6825000	-11212.822056545365	-11192.285780099273	-20.53627644609097	-11192.285780099273	0.9757223905005553	1.3008750990643123	0.8759813762387074	1.2600300638791226	0.9335023110397402	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.307860515783252	1.2641869574995046
6826000	-11214.549708521512	-11193.9974943249	-20.552214196611992	-11193.9974943249	1.0423893101871515	1.3008750990643123	0.8759813762387074	1.1742020372089497	0.9335023110397402	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.399400511185114	2.005591678388644
6827000	-11212.083651149116	-11191.89716019434	-20.18649095477685	-11191.89716019434	1.0071073117069693	1.3008750990643123	0.8759813762387074	1.1742020372089497	0.9335023110397402	1.0020719558792286	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.033677269349973	1.565769082575756
6828000	-11219.778971049538	-11199.45130983818	-20.32766121135893	-11199.45130983818	0.9655973182094637	1.3008750990643123	0.8759813762387074	1.1742020372089497	0.9335023110397402	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.190264258477069	1.8345845957153608
6829000	-11214.796170704165	-11194.223496768025	-20.572673936140337	-11194.223496768025	0.972287683479859	1.3008750990643123	0.8759813762387074	1.1742020372089497	0.9335023110397402	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.4352769832584755	2.3322772984668396
6830000	-11214.595173753254	-11194.467826485245	-20.127347268009384	-11194.467826485245	0.9260641823554125	0.9602498832605795	0.8759813762387074	1.1742020372089497	0.862292009682517	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.394934838745992	1.203971874582544
6831000	-11213.077283356395	-11192.59944049264	-20.477842863754525	-11192.59944049264	0.9735910529248242	0.9602498832605795	0.8759813762387074	1.1742020372089497	0.862292009682517	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.745430434491135	1.1052022473933956
6832000	-11218.139209463332	-11197.570634855889	-20.56857460744309	-11197.570634855889	0.8925380794940969	0.9602498832605795	0.8759813762387074	1.1742020372089497	0.862292009682517	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.25267146283867836	0.2403484952128233	-4.8361621781797	3.0176095928419535
6833000	-11214.115770998234	-11193.79042731821	-20.325343680024652	-11193.79042731821	0.9501114823972415	0.9602498832605795	0.8759813762387074	1.1742020372089497	0.9559819483019045	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.485574451121682	1.175962772115037
6834000	-11216.6338291698	-11195.837272249932	-20.796556919867733	-11195.837272249932	0.9745883010405909	0.9602498832605795	1.011113883011793	1.1742020372089497	0.9559819483019045	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.813741191024645	2.5550297422637005
6835000	-11218.727904529664	-11198.284656539021	-20.44324799064224	-11198.284656539021	1.0199956537476944	0.9602498832605795	1.011113883011793	1.1742020372089497	0.9559819483019045	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.460432261799152	2.232480968203165
6836000	-11219.859680385254	-11199.384232926337	-20.475447458917458	-11199.384232926337	0.9755857514651853	0.9602498832605795	1.011113883011793	1.1742020372089497	0.9559819483019045	0.9874591616833942	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.492631730074368	2.4305348390797907
6837000	-11211.553766079895	-11191.332282019659	-20.221484060235	-11191.332282019659	1.0333055872571553	1.036118850620143	1.011113883011793	1.1742020372089497	0.9559819483019045	0.9637837173844245	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.184262386632825	1.9003117526860798
6838000	-11215.507304853698	-11194.804056945695	-20.70324790800297	-11194.804056945695	1.061771699029736	1.2490385350837772	0.9646496119838137	1.1742020372089497	0.9559819483019045	0.9637837173844245	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-4.514200637008397	1.6146774018624195
6839000	-11219.666135675856	-11197.228567436487	-22.43756823937016	-11197.228567436487	1.003506226111038	1.2490385350837772	0.9646496119838137	1.1742020372089497	0.9559819483019045	0.9556214488990362	0.2625135018421843	0.24446654010631422	0.2472651231291303	0.24575483492237138	-6.257416991964526	0.7629497158698836
6840000	-11213.419510096053	-11192.990024203746	-20.429485892308076	-11192.990024203746	1.0138232292537284	1.2490385350837772	0.9646496119838137	1.1930572933249315	0.9559819483019045	0.9556214488990362	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-4.232315270715972	1.3832962033551264
6841000	-11212.61470623066	-11191.81872719469	-20.795979035970127	-11191.81872719469	0.979415258231672	1.2490385350837772	0.9646496119838137	1.270506608559338	0.9559819483019045	0.9556214488990362	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-4.531311752029481	1.178426373031453
6842000	-11209.522437224927	-11189.06210705966	-20.46033016526599	-11189.06210705966	1.05056102747064	1.2270277021156395	0.9481134552522229	1.270506608559338	0.9559819483019045	0.9556214488990362	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-4.232007373362921	1.5637792963210881
6843000	-11212.357425225804	-11190.842191377558	-21.51523384824593	-11190.842191377558	0.9831158969994648	1.2270277021156395	0.9481134552522229	1.270506608559338	0.9559819483019045	0.9556214488990362	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-5.286911056342863	2.715869818922066
6844000	-11218.338305127756	-11196.6630831832	-21.675221944554565	-11196.6630831832	1.0336488204627323	1.1628613919873425	0.9481134552522229	1.270506608559338	1.1455831936095724	0.9556214488990362	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-5.31349757324001	2.787965514540033
6845000	-11219.188919710148	-11198.797185959216	-20.391733750931333	-11198.797185959216	0.900709538145046	1.1628613919873425	1.0731089942964112	1.270506608559338	1.1523053972770438	1.1972572361150233	0.2502153448775957	0.24724876756136463	0.2595632800937189	0.24297260746732097	-3.6615610884022405	1.5864938563195692
6846000	-11214.79572973459	-11193.13334071789	-21.662389016699372	-11193.13334071789	0.962421816391185	1.172042328647636	1.0731089942964112	1.529537390097615	1.1523053972770438	1.1972572361150233	0.2502153448775957	0.26390528914404293	0.24290675851104054	0.24297260746732097	-4.721652141638659	2.672262715597845
6847000	-11215.531868468452	-11194.479560153904	-21.052308314547123	-11194.479560153904	0.9614378506477079	1.172042328647636	1.0731089942964112	1.529537390097615	1.1523053972770438	1.1972572361150233	0.25410680839284017	0.26390528914404293	0.2390152949957961	0.24297260746732097	-4.11157143948641	1.3168177259582252
6848000	-11220.177060191483	-11198.755382812735	-21.42167737874922	-11198.755382812735	1.0319602877556457	1.1450932423856042	1.0731089942964112	1.529537390097615	1.1523053972770438	1.1972572361150233	0.25410680839284017	0.26390528914404293	0.2390152949957961	0.24297260746732097	-4.5057340643719925	1.3432014195129227
6849000	-11213.718398753272	-11193.65076609066	-20.06763266261149	-11193.65076609066	0.9245733166969274	1.1450932423856042	1.0731089942964112	1.1494006969995954	0.9751932414004156	1.1367993442386992	0.25410680839284017	0.25390004699505425	0.24902053714478475	0.24297260746732097	-3.692664247558283	1.5972731684827464
6850000	-11216.929311013198	-11195.318792591366	-21.61051842183277	-11195.318792591366	1.0437570169509494	1.1450932423856042	1.0731089942964112	1.450918003288756	0.9751932414004156	1.1367993442386992	0.25410680839284017	0.25390004699505425	0.24902053714478475	0.24297260746732097	-4.984090277239347	1.1063446833361017
6851000	-11216.95945460483	-11195.918986811257	-21.04046779357268	-11195.918986811257	1.0834880534100606	1.3860830410369305	1.1161342203566595	1.450918003288756	0.9751932414004156	1.1367993442386992	0.2589916518879795	0.24901520349991493	0.24902053714478475	0.24297260746732097	-4.168997916081625	1.906185178365557
6852000	-11211.583756348522	-11189.770223050315	-21.813533298207243	-11189.770223050315	0.995842538178743	1.3860830410369305	1.1161342203566595	1.450918003288756	0.9751932414004156	1.1367993442386992	0.2589916518879795	0.24901520349991493	0.24902053714478475	0.24297260746732097	-4.942063420716187	2.6424832588611546
6853000	-11217.98563296117	-11196.031757527706	-21.95387543346465	-11196.031757527706	1.131632828954895	1.365897691290824	1.1161342203566595	1.450918003288756	0.9751932414004156	1.1367993442386992	0.2589916518879795	0.24901520349991493	0.24902053714478475	0.24297260746732097	-5.098360544743331	1.14638014710737
6854000	-11216.30755195498	-11193.724109609664	-22.58344234531618	-11193.724109609664	1.0737839539665284	1.365897691290824	1.1161342203566595	1.450918003288756	0.9751932414004156	1.1367993442386992	0.25733072868465495	0.24901520349991493	0.24902053714478475	0.24463353067064555	-5.727927456594862	0.9154071224087845
6855000	-11211.463413435127	-11190.70173352899	-20.761679906138585	-11190.70173352899	1.0087326520965532	1.2944913046178512	1.1161342203566595	1.450918003288756	0.9751932414004156	1.1367993442386992	0.25733072868465495	0.24901520349991493	0.24902053714478475	0.24463353067064555	-3.9643150119114243	1.8081553765630183
6856000	-11216.580396353584	-11195.323513497004	-21.25688285657915	-11195.323513497004	0.8980918046589541	1.2944913046178512	1.1054250456114096	1.2042264546093169	0.9751932414004156	1.1367993442386992	0.25733072868465495	0.24901520349991493	0.24902053714478475	0.24463353067064555	-4.670922818769048	1.0320979825124983
6857000	-11213.971641204735	-11193.407405491487	-20.56423571324736	-11193.407405491487	0.9635335674132365	1.2944913046178512	1.1054250456114096	1.2042264546093169	0.9751932414004156	1.0828794457905242	0.25733072868465495	0.25354701432786525	0.24448872631683444	0.24463353067064555	-4.029831085761449	1.9620984609971597
6858000	-11212.766165070403	-11192.312894594037	-20.453270476365592	-11192.312894594037	0.9649466614394359	1.2944913046178512	1.1054250456114096	1.2042264546093169	0.9751932414004156	1.0828794457905242	0.25733072868465495	0.24505365254661438	0.24448872631683444	0.2531268924518964	-3.9188658488796815	1.4903757322306843
6859000	-11217.09357402499	-11196.913268509747	-20.180305515242495	-11196.913268509747	0.9425943599651477	1.2944913046178512	1.0332506878936316	1.2042264546093169	0.9751932414004156	1.0828794457905242	0.25733072868465495	0.24505365254661438	0.24448872631683444	0.2531268924518964	-3.713653679270824	1.8702791473052616
6860000	-11218.401423660307	-11197.68499661887	-20.716427041437175	-11197.68499661887	0.9647955002104845	1.2944913046178512	1.0332506878936316	1.1296457218288165	0.9751932414004156	1.0828794457905242	0.25733072868465495	0.24505365254661438	0.24448872631683444	0.2531268924518964	-4.317969962538933	1.3083015500711541
6861000	-11214.765127728911	-11193.563308194782	-21.201819534129807	-11193.563308194782	0.9918157194364787	1.1731834754704877	1.0332506878936316	1.1296457218288165	0.9751932414004156	1.0828794457905242	0.25733072868465495	0.24505365254661438	0.24448872631683444	0.2531268924518964	-4.908970226643472	2.6254871837410825
6862000	-11210.666885536195	-11189.984512443583	-20.682373092611567	-11189.984512443583	1.0012661104386997	1.1731834754704877	1.0332506878936316	1.3229062404339362	0.9751932414004156	1.0828794457905242	0.25531665709775325	0.24505365254661438	0.26060957709553634	0.23902011326009623	-4.220167130145358	1.6691692171242707
6863000	-11210.897996741107	-11189.802989125365	-21.095007615742958	-11189.802989125365	1.049321527575826	1.1731834754704877	1.0332506878936316	1.3229062404339362	1.001310592827099	1.0828794457905242	0.25531665709775325	0.24505365254661438	0.26060957709553634	0.23902011326009623	-4.605082020372873	1.2988293502268038
6864000	-11210.9582493933	-11190.028751598524	-20.92949779477657	-11190.028751598524	1.0649628705470207	1.2074970932219318	1.0332506878936316	1.3229062404339362	0.9239269313537851	1.0828794457905242	0.25531665709775325	0.24505365254661438	0.26060957709553634	0.23902011326009623	-4.492902336481791	1.3954479645297797
6865000	-11212.34131370557	-11191.757293231703	-20.584020473867042	-11191.757293231703	0.9279517219578836	1.2074970932219318	1.0332506878936316	1.3229062404339362	1.17177215144615	1.0828794457905242	0.25531665709775325	0.24505365254661438	0.26060957709553634	0.23902011326009623	-3.8968829198141206	1.5498365042788662
6866000	-11212.29512129501	-11191.291427127095	-21.003694167916272	-11191.291427127095	0.9806360356697792	1.2074970932219318	1.0332506878936316	1.3229062404339362	1.17177215144615	1.0828794457905242	0.25531665709775325	0.24505365254661438	0.26060957709553634	0.23902011326009623	-4.3165566138633515	2.31577987952202
6867000	-11212.795190534658	-11192.02279832611	-20.77239220854876	-11192.02279832611	0.9920954511689123	1.2074970932219318	1.0332506878936316	1.2868596299511936	1.17177215144615	1.0828794457905242	0.25531665709775325	0.2500650422312474	0.26060957709553634	0.23400872357546318	-4.11510416629412	1.941168606434799
6868000	-11213.540264284644	-11192.351678969111	-21.188585315532624	-11192.351678969111	1.058634710839499	1.2074970932219318	0.9967299856379047	1.2868596299511936	1.17177215144615	1.0828794457905242	0.25967768645829464	0.2500650422312474	0.25624854773499495	0.23400872357546318	-4.567309260465101	2.1586473284949568
6869000	-11214.803528795075	-11193.896601752758	-20.906927042316617	-11193.896601752758	1.0648955245675022	1.2074970932219318	0.9967299856379047	1.4715091086919303	1.17177215144615	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25624854773499495	0.24313991805191165	-4.139806596844624	1.9632522151462841
6870000	-11219.79976929171	-11196.062959502771	-23.73680978893966	-11196.062959502771	0.971072839635824	1.2074970932219318	1.287534626012106	1.4715091086919303	1.17177215144615	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25624854773499495	0.24313991805191165	-6.711944722708081	3.5004662288436137
6871000	-11214.497578374358	-11193.440100002672	-21.05747837168594	-11193.440100002672	0.9049190261810915	1.3924437577025977	1.287534626012106	1.495656532448635	1.17177215144615	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25624854773499495	0.24313991805191165	-3.860855878858832	2.345050449229366
6872000	-11218.775916185195	-11197.306273214119	-21.469642971076045	-11197.306273214119	0.9142091168451286	1.3740306913774583	1.287534626012106	1.495656532448635	1.0225693183722784	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.431817170796697	1.1342802209295013
6873000	-11212.192980215883	-11190.66092171969	-21.5320584961946	-11190.66092171969	1.0100840580389614	1.3740306913774583	1.287534626012106	1.495656532448635	1.0418615214604376	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.474547369542044	2.419359177165858
6874000	-11215.265758665588	-11194.344344806943	-20.921413858644918	-11194.344344806943	1.008494862572135	1.2884454703823205	1.287534626012106	1.495656532448635	0.9703058027610117	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.008308704243317	1.5835494415886457
6875000	-11215.509223893208	-11194.506427940874	-21.002795952333237	-11194.506427940874	1.0367151703545714	1.2236937906130745	1.287534626012106	1.495656532448635	0.9703058027610117	1.0828794457905242	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.145150291754936	1.6699297593620406
6876000	-11219.417000058704	-11198.339938557743	-21.07706150095978	-11198.339938557743	0.9739742787209176	1.2535194758986428	1.287534626012106	1.345139047253134	1.2074993677236978	1.1151833220371854	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.046736420678013	1.9450785488247273
6877000	-11215.198905079087	-11194.255665959086	-20.94323912000123	-11194.255665959086	0.9816348522852176	1.2535194758986428	1.287534626012106	1.345139047253134	1.2074993677236978	1.1151833220371854	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-3.912914039719464	1.6218099916175448
6878000	-11215.146350845796	-11194.152450426758	-20.993900419037537	-11194.152450426758	0.9829010814116812	1.2535194758986428	1.287534626012106	1.345139047253134	1.2025529583467525	1.1151833220371854	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-3.96796955934607	1.9716090336441294
6879000	-11213.5541521534	-11192.192144074961	-21.36200807843919	-11192.192144074961	1.030170969658417	1.2535194758986428	1.287534626012106	1.388770754875306	1.158972651171838	1.1151833220371854	0.25054649198184614	0.2500650422312474	0.25856692328036707	0.24082154250653953	-4.340813696639413	1.4431579725543318
6880000	-11217.772275165004	-11195.717889519638	-22.05438564536628	-11195.717889519638	1.0327657348890502	1.309693047580278	1.287534626012106	1.388770754875306	1.158972651171838	1.1151833220371854	0.24422349017415065	0.2500650422312474	0.25856692328036707	0.24714454431423502	-4.985928168136857	1.0855491839078193
6881000	-11215.398538716405	-11194.560115562652	-20.838423153753606	-11194.560115562652	0.9521051779145462	1.309693047580278	1.287534626012106	1.388770754875306	1.1164464003327392	1.1151833220371854	0.24422349017415065	0.2500650422312474	0.25856692328036707	0.24714454431423502	-3.809732325346513	1.5312759421833613
6882000	-11220.469448674183	-11198.397048739847	-22.07239993433509	-11198.397048739847	0.961519320017653	1.309693047580278	1.287534626012106	1.5428595191558132	1.294744536398812	1.2420892050052548	0.24422349017415065	0.2500650422312474	0.25856692328036707	0.24714454431423502	-4.654680545116685	2.406278111518527
6883000	-11215.722420217946	-11194.531528047026	-21.190892170919913	-11194.531528047026	0.986846585844342	1.309693047580278	1.287534626012106	1.5428595191558132	1.3215409110769252	1.2420892050052548	0.24422349017415065	0.2500650422312474	0.25856692328036707	0.24714454431423502	-3.751032388398582	1.7968346188194804
